region_code,weather_param,year, key, value 
England,Sunshine,1932,Aug,163.9
Wales,Sunshine,1994,Jun,163.9
Wales,Sunshine,2006,Apr,163.9
UK,Sunshine,1938,Apr,163.8
UK,Sunshine,2005,Jul,163.8
Wales,Sunshine,1991,Sept,163.8
Wales,Sunshine,2015,May,163.8
UK,Sunshine,1970,May,163.7
Wales,Sunshine,2002,Apr,163.7
Scottland,Sunshine,1984,Aug,163.6
UK,Sunshine,1931,May,163.5
UK,Sunshine,1956,Apr,163.5
UK,Sunshine,1974,Aug,163.5
UK,Sunshine,1996,Aug,163.5
UK,Sunshine,1953,Apr,163.4
Wales,Sunshine,1962,Apr,163.4
Wales,Sunshine,1979,May,163.4
Scottland,Sunshine,2003,Jun,163.4
UK,Sunshine,1962,May,163.3
UK,Sunshine,1964,Aug,163.3
England,Sunshine,1979,Aug,163.3
Wales,Sunshine,1967,Jul,163.3
UK,Sunshine,1958,Jul,163.2
Wales,Sunshine,2004,Aug,163.2
Wales,Sunshine,1957,Apr,163.1
Wales,Sunshine,2017,Jun,163.1
Scottland,Sunshine,1955,Aug,163.1
England,Sunshine,1962,May,163
England,Sunshine,1974,Jul,163
UK,Sunshine,2004,Aug,162.9
Wales,Sunshine,1974,Aug,162.8
Wales,Sunshine,1935,Jun,162.6
Scottland,Sunshine,1957,Apr,162.6
UK,Sunshine,1956,Jun,162.5
England,Sunshine,1965,May,162.5
UK,Sunshine,1985,Jun,162.4
England,Sunshine,1966,Jul,162.4
England,Sunshine,1970,Jul,162.4
Wales,Sunshine,1966,Jul,162.4
Wales,Sunshine,2006,May,162.3
UK,Sunshine,2017,Jun,162.2
UK,Sunshine,1946,Jul,162.1
England,Sunshine,1943,Apr,162.1
England,Sunshine,1948,Jun,162.1
England,Sunshine,1984,May,162.1
Scottland,Sunshine,1952,May,162.1
UK,Sunshine,2017,Apr,162
England,Sunshine,1992,Aug,161.9
Wales,Sunshine,1987,Jul,161.9
England,Sunshine,1952,Apr,161.8
England,Sunshine,2012,Aug,161.8
Wales,Sunshine,1985,Jun,161.8
Wales,Sunshine,1973,Aug,161.7
UK,Sunshine,1979,Jun,161.6
Scottland,Sunshine,1952,Jul,161.6
UK,Sunshine,1980,Apr,161.5
Scottland,Sunshine,1999,Jul,161.4
England,Sunshine,1944,Jun,161.3
England,Sunshine,1951,May,161.3
Wales,Sunshine,2013,Apr,161.3
England,Sunshine,1938,May,161.2
UK,Sunshine,1942,Jul,161.1
UK,Sunshine,1972,Aug,161
Wales,Sunshine,1931,Aug,161
Wales,Sunshine,1964,May,161
England,Sunshine,1979,Sept,160.9
England,Sunshine,2012,Jul,160.9
UK,Sunshine,2016,Apr,160.8
Scottland,Sunshine,1938,May,160.8
UK,Sunshine,1936,Aug,160.7
UK,Sunshine,2007,Jul,160.7
UK,Sunshine,2015,Jul,160.6
England,Sunshine,1956,Apr,160.6
UK,Sunshine,1966,Jul,160.5
UK,Sunshine,1993,Aug,160.5
Wales,Sunshine,1993,Aug,160.5
Wales,Sunshine,1968,Aug,160.4
UK,Sunshine,1938,May,160.3
UK,Sunshine,2001,Aug,160.3
UK,Sunshine,2009,Apr,160.3
UK,Sunshine,1993,Jun,160.2
England,Sunshine,1982,Aug,160.2
UK,Sunshine,2001,Jul,160.1
UK,Sunshine,1957,Apr,160
Wales,Sunshine,2008,Apr,160
Scottland,Sunshine,2011,Jul,160
UK,Sunshine,1964,Jul,159.9
UK,Sunshine,2017,Aug,159.9
England,Sunshine,1960,Aug,159.9
England,Sunshine,1992,Jul,159.9
England,Sunshine,2006,Apr,159.9
Scottland,Sunshine,1931,May,159.9
UK,Sunshine,1991,Sept,159.8
England,Sunshine,1995,Mar,159.8
England,Sunshine,2002,Aug,159.8
England,Sunshine,2004,Sept,159.8
Wales,Sunshine,2009,Apr,159.8
Scottland,Sunshine,2002,May,159.8
UK,Sunshine,1993,May,159.7
England,Sunshine,1985,May,159.7
Wales,Sunshine,1961,Aug,159.7
UK,Sunshine,1938,Aug,159.6
Wales,Sunshine,1968,Apr,159.6
UK,Sunshine,1982,Apr,159.5
Wales,Sunshine,1943,Apr,159.5
UK,Sunshine,1930,May,159.4
England,Sunshine,1955,Jun,159.4
England,Sunshine,1985,Aug,159.4
UK,Sunshine,1978,Jun,159.2
England,Sunshine,1956,Jul,159.2
Scottland,Sunshine,1936,Apr,159.2
Scottland,Sunshine,1975,Aug,159.2
UK,Sunshine,1933,Sept,159.1
UK,Sunshine,1955,Jun,159.1
UK,Sunshine,1985,May,159.1
England,Sunshine,2012,Sept,159.1
Scottland,Sunshine,1962,Jun,159.1
England,Sunshine,1997,Sept,158.9
England,Sunshine,2006,Sept,158.9
Wales,Sunshine,1941,Aug,158.9
Wales,Sunshine,1956,Aug,158.9
UK,Sunshine,1946,Jun,158.8
England,Sunshine,1980,Jun,158.8
Wales,Sunshine,1937,Jun,158.8
Wales,Sunshine,1970,May,158.8
Wales,Sunshine,1982,Jul,158.8
England,Sunshine,1945,Aug,158.7
Scottland,Sunshine,1945,May,158.7
UK,Sunshine,1936,Apr,158.6
England,Sunshine,1939,Aug,158.6
England,Sunshine,1948,Mar,158.6
UK,Sunshine,1940,Aug,158.5
UK,Sunshine,1930,Aug,158.4
Wales,Sunshine,1973,Jul,158.4
Wales,Sunshine,1954,May,158.3
Wales,Sunshine,2000,Jun,158.3
England,Sunshine,2010,Jul,158.2
UK,Sunshine,1950,Aug,158.1
UK,Sunshine,1983,Jun,158.1
UK,Sunshine,2003,Jul,158.1
Wales,Sunshine,1950,Aug,158.1
Scottland,Sunshine,1998,May,158
UK,Sunshine,2013,Aug,157.9
Scottland,Sunshine,1974,May,157.9
UK,Sunshine,2015,Sept,157.8
UK,Sunshine,2003,Mar,157.7
England,Sunshine,1934,Sept,157.7
Scottland,Sunshine,1981,May,157.7
England,Sunshine,1954,Sept,157.6
England,Sunshine,1967,May,157.6
Wales,Sunshine,1948,Jul,157.6
Wales,Sunshine,1987,Aug,157.6
Scottland,Sunshine,1968,Apr,157.6
UK,Sunshine,1977,Aug,157.5
UK,Sunshine,1999,May,157.5
UK,Sunshine,1939,Apr,157.4
UK,Sunshine,1945,Aug,157.4
UK,Sunshine,1966,Aug,157.4
England,Sunshine,1977,Apr,157.4
Scottland,Sunshine,1943,Jun,157.4
Wales,Sunshine,1938,May,157.3
Scottland,Sunshine,2010,Jun,157.3
UK,Sunshine,1965,Jun,157.1
Scottland,Sunshine,1966,Jul,157.1
UK,Sunshine,1965,Aug,157
Wales,Sunshine,1991,May,157
Wales,Sunshine,1936,Jun,156.9
Wales,Sunshine,1965,Apr,156.9
England,Sunshine,1960,Apr,156.8
England,Sunshine,2009,Mar,156.8
Wales,Sunshine,1947,May,156.8
Scottland,Sunshine,2013,May,156.8
UK,Sunshine,1952,Apr,156.7
Scottland,Sunshine,2009,Jul,156.7
England,Sunshine,2015,Aug,156.6
Wales,Sunshine,2016,Jul,156.6
Wales,Sunshine,1982,Jun,156.5
Scottland,Sunshine,1963,Jun,156.5
UK,Sunshine,2016,Jul,156.4
Wales,Sunshine,1944,Jun,156.4
Scottland,Sunshine,1999,May,156.4
UK,Sunshine,1947,Jun,156.3
UK,Sunshine,1953,Jul,156.3
Scottland,Sunshine,1979,Jun,156.2
England,Sunshine,1950,Apr,156.1
Wales,Sunshine,1930,Aug,156.1
Scottland,Sunshine,1990,Apr,156.1
England,Sunshine,1999,Sept,156
England,Sunshine,2007,Mar,156
Scottland,Sunshine,1969,Apr,156
Wales,Sunshine,1955,Sept,155.9
Wales,Sunshine,2012,Mar,155.9
UK,Sunshine,1973,May,155.8
UK,Sunshine,1985,Jul,155.8
Wales,Sunshine,1945,May,155.8
Wales,Sunshine,2016,Jun,155.8
UK,Sunshine,1947,Jul,155.7
Scottland,Sunshine,1985,May,155.7
UK,Sunshine,2009,Aug,155.6
England,Sunshine,1967,Aug,155.6
Wales,Sunshine,1996,Sept,155.6
Wales,Rainfall,1929,Nov,336.9
Wales,Rainfall,2015,Dec,334.7
Scottland,Rainfall,2015,Dec,328.2
Wales,Rainfall,2009,Nov,318.8
Wales,Rainfall,1965,Dec,311.3
Wales,Rainfall,1929,Dec,306.7
Wales,Rainfall,1967,Oct,303.5
Wales,Rainfall,1948,Jan,301.4
Scottland,Rainfall,2013,Dec,300.7
Scottland,Rainfall,1993,Jan,293.8
Wales,Rainfall,1918,Sept,293.1
Scottland,Rainfall,1928,Jan,292.2
Wales,Rainfall,1934,Dec,289.7
Wales,Rainfall,1993,Dec,287.1
Wales,Rainfall,1911,Dec,285.5
Wales,Rainfall,1940,Nov,283
Wales,Rainfall,1960,Nov,282.3
Wales,Rainfall,2000,Nov,282.3
Wales,Rainfall,1928,Jan,279.7
Wales,Rainfall,1954,Nov,278.8
Wales,Rainfall,1981,Mar,278.7
Scottland,Rainfall,1990,Feb,278.1
Wales,Rainfall,2000,Oct,277.3
Scottland,Rainfall,2008,Jan,275.6
Wales,Rainfall,1917,Aug,274.5
Wales,Rainfall,1915,Dec,273.6
Wales,Rainfall,1923,Feb,271.4
Wales,Rainfall,1998,Oct,270.1
Scottland,Rainfall,1986,Dec,268.5
Scottland,Rainfall,1950,Sept,267.6
Wales,Rainfall,1979,Dec,267.5
Scottland,Rainfall,1929,Dec,267.2
Wales,Rainfall,2002,Feb,266.4
Wales,Rainfall,1914,Dec,265.9
Wales,Rainfall,1986,Dec,265.4
Scottland,Rainfall,2011,Dec,265.4
Wales,Rainfall,1916,Oct,265
Wales,Rainfall,1939,Nov,265
Wales,Rainfall,2012,Dec,264.7
Scottland,Rainfall,2006,Dec,264
Wales,Rainfall,1931,Nov,263.9
Wales,Rainfall,1959,Dec,263.8
Wales,Rainfall,1954,Oct,263
Scottland,Rainfall,2009,Nov,262
Scottland,Rainfall,1912,Dec,261
Scottland,Rainfall,1949,Dec,260.8
Scottland,Rainfall,1999,Dec,260.7
Wales,Rainfall,1974,Jan,259.5
Scottland,Rainfall,1997,Feb,258.8
Wales,Rainfall,1994,Dec,258.5
Scottland,Rainfall,1935,Oct,258.1
Wales,Rainfall,2006,Dec,258
Wales,Rainfall,2014,Jan,257.8
Wales,Rainfall,2004,Oct,257.1
Wales,Rainfall,1951,Nov,256.3
Wales,Rainfall,1926,Nov,254.5
Wales,Rainfall,1912,Aug,254.4
Scottland,Rainfall,1954,Oct,254
Scottland,Rainfall,2016,Jan,253.8
Wales,Rainfall,1947,Mar,253.6
Wales,Rainfall,1987,Oct,253.4
Wales,Rainfall,1970,Nov,253.2
Scottland,Rainfall,2015,Jan,252.3
Wales,Rainfall,1999,Dec,249.4
Scottland,Rainfall,2014,Oct,248.8
Scottland,Rainfall,1938,Oct,247.7
Wales,Rainfall,1990,Jan,246.6
Scottland,Rainfall,1974,Jan,246.2
Wales,Rainfall,1950,Sept,246.1
Wales,Rainfall,2015,Nov,246.1
Wales,Rainfall,2008,Jan,245.7
Wales,Rainfall,1958,Sept,245.4
Scottland,Rainfall,1975,Jan,245
Scottland,Rainfall,1938,Nov,244.8
Scottland,Rainfall,2002,Feb,244.7
Wales,Rainfall,2016,Jan,243.5
Wales,Rainfall,2000,Dec,243.4
Scottland,Rainfall,1974,Dec,243
Wales,Rainfall,2014,Feb,242.3
Scottland,Rainfall,1983,Oct,242.3
Wales,Rainfall,1999,Jan,242.2
Scottland,Rainfall,2006,Nov,242.2
Scottland,Rainfall,2005,Jan,241.9
Scottland,Rainfall,2007,Jan,241.7
Wales,Rainfall,1928,Nov,241.5
Wales,Rainfall,1988,Jan,241.5
Scottland,Rainfall,2015,Nov,241.5
Wales,Rainfall,1939,Jul,241.4
Scottland,Rainfall,2001,Oct,240.9
Wales,Rainfall,1963,Nov,240.8
Wales,Rainfall,1995,Jan,239.4
Scottland,Rainfall,1994,Mar,238.5
Wales,Rainfall,1932,Oct,238.4
Scottland,Rainfall,2008,Oct,238.1
Scottland,Rainfall,1990,Jan,237.9
Wales,Rainfall,1950,Feb,237.2
Scottland,Rainfall,1917,Oct,236.4
Wales,Rainfall,1946,Nov,236
Wales,Rainfall,1986,Nov,236
Wales,Rainfall,1944,Nov,235.5
Scottland,Rainfall,1967,Oct,234.8
Wales,Rainfall,1957,Sept,234.7
Wales,Rainfall,1919,Dec,234.6
Scottland,Rainfall,1983,Jan,234.6
Scottland,Rainfall,1966,Dec,234
Wales,Rainfall,1918,Dec,233.9
Scottland,Rainfall,1994,Dec,233.9
Wales,Rainfall,1930,Jan,233.8
Scottland,Rainfall,1990,Mar,233.4
Wales,Rainfall,1964,Dec,232.2
Wales,Rainfall,2002,Nov,231.7
Scottland,Rainfall,1932,Jan,231.6
Scottland,Rainfall,1917,Nov,231.3
Wales,Rainfall,1923,Oct,231.1
Scottland,Rainfall,1916,Oct,230.6
Wales,Rainfall,1925,Feb,230.5
Wales,Rainfall,1981,Sept,230.3
Wales,Rainfall,1974,Sept,230.2
Scottland,Rainfall,1981,Nov,229.9
Wales,Rainfall,1981,Oct,229.5
Wales,Rainfall,2008,Oct,228.9
Wales,Rainfall,1949,Oct,228.7
Scottland,Rainfall,1914,Dec,228
Scottland,Rainfall,1989,Feb,227.9
Wales,Rainfall,1910,Dec,227.7
Scottland,Rainfall,1998,Oct,227.7
Wales,Rainfall,1939,Jan,227.5
Scottland,Rainfall,1962,Jan,227.5
Scottland,Rainfall,1921,Dec,227
Wales,Rainfall,1943,Jan,226.9
Wales,Rainfall,2009,Jul,226.5
Wales,Rainfall,2013,Dec,225.8
Wales,Rainfall,2013,Oct,225.3
Scottland,Rainfall,1955,Dec,225.3
Scottland,Rainfall,2000,Oct,225.3
Scottland,Rainfall,1951,Nov,224.9
Scottland,Rainfall,1993,Dec,224.9
Scottland,Rainfall,2014,Feb,224.9
Scottland,Rainfall,1954,Dec,224.8
Wales,Rainfall,1927,Aug,224.7
Scottland,Rainfall,1921,Jan,224
Wales,Rainfall,1938,Oct,223.9
Wales,Rainfall,1992,Aug,223.6
Scottland,Rainfall,1986,Nov,223.2
Wales,Rainfall,1928,Oct,222.8
Wales,Rainfall,1992,Nov,222
Wales,Rainfall,1937,Feb,221.9
Scottland,Rainfall,1983,Dec,221.5
Scottland,Rainfall,1984,Nov,221.5
Wales,Rainfall,1982,Nov,221.4
Scottland,Rainfall,1981,Sept,221.2
Scottland,Rainfall,1996,Oct,220.9
Wales,Rainfall,1990,Feb,220.6
Scottland,Rainfall,1938,Jan,220.4
Wales,Rainfall,1950,Aug,220.3
Wales,Rainfall,2005,Oct,220.2
Scottland,Rainfall,1995,Jan,220.1
Scottland,Rainfall,1995,Oct,219.7
Wales,Rainfall,1975,Jan,219.6
Scottland,Rainfall,2014,Dec,219.3
Wales,Rainfall,2012,Jun,219.1
Wales,Rainfall,1935,Sept,219
Wales,Rainfall,1984,Jan,218.9
UK,Rainfall,2015,Dec,218.8
Wales,Rainfall,1997,Feb,218.5
Scottland,Rainfall,2014,Jan,218
Wales,Rainfall,1912,Mar,217.9
Wales,Rainfall,1924,Dec,217.7
Scottland,Rainfall,1982,Nov,217.4
Wales,Rainfall,1948,Dec,216.7
Wales,Rainfall,1984,Nov,216.7
Wales,Rainfall,1977,Feb,216.5
Scottland,Rainfall,1985,Aug,216.5
Wales,Rainfall,1938,Nov,216.1
Scottland,Rainfall,1980,Dec,215.9
Scottland,Rainfall,1947,Nov,215.8
UK,Rainfall,2009,Nov,215.7
Scottland,Rainfall,1991,Nov,215.4
Scottland,Rainfall,1924,Dec,214.8
Scottland,Rainfall,2012,Dec,214.8
Scottland,Rainfall,1932,Oct,214.5
Scottland,Rainfall,1943,Oct,214
Wales,Rainfall,1959,Nov,213.9
Scottland,Rainfall,1999,Jan,213.9
Scottland,Rainfall,1954,Nov,213.3
Scottland,Rainfall,2002,Jan,213.3
UK,Rainfall,1929,Dec,213
Scottland,Rainfall,1951,Dec,212.4
Wales,Rainfall,1966,Dec,212.1
Scottland,Rainfall,1939,Nov,212
Scottland,Rainfall,1992,Aug,211.9
Scottland,Rainfall,1940,Nov,211.8
Scottland,Rainfall,1911,Dec,211.7
Scottland,Rainfall,1994,Jan,211.5
Wales,Rainfall,2011,Dec,211
Wales,Rainfall,1958,Feb,210.9
Scottland,Rainfall,1984,Jan,210.9
Wales,Rainfall,1917,Oct,210.7
Scottland,Rainfall,1981,Oct,210.1
Wales,Rainfall,1985,Dec,209.9
Scottland,Rainfall,1979,Nov,209.9
Wales,Rainfall,1978,Dec,209.5
Scottland,Rainfall,2004,Jan,209.4
Scottland,Rainfall,1977,Nov,209
Scottland,Rainfall,1956,Dec,208.8
Wales,Rainfall,1930,Oct,208.7
Scottland,Rainfall,1916,Jan,208.5
Wales,Rainfall,1929,Oct,208.3
Wales,Rainfall,1983,Jan,207.8
Scottland,Rainfall,1984,Oct,207.2
Wales,Rainfall,1935,Oct,207
Wales,Rainfall,1915,Feb,206.9
Wales,Rainfall,1919,Mar,206.9
Wales,Rainfall,1961,Oct,206.8
Wales,Rainfall,2001,Oct,206.8
Scottland,Rainfall,1936,Dec,206.4
Wales,Rainfall,1976,Oct,206
Scottland,Rainfall,1934,Oct,205.9
Scottland,Rainfall,2011,Oct,205.7
Wales,Rainfall,1985,Aug,205.2
Scottland,Rainfall,1953,Nov,205.2
UK,Rainfall,1910,Jan,111.4
Wales,Rainfall,2007,Jul,204.6
Scottland,Rainfall,1937,Jan,204.6
Scottland,Rainfall,1978,Nov,204.6
Scottland,Rainfall,2004,Oct,204.6
Scottland,Rainfall,1930,Oct,204.3
Scottland,Rainfall,1929,Oct,204
Scottland,Rainfall,1992,Nov,203.5
UK,Rainfall,1914,Dec,203.3
Scottland,Rainfall,1990,Oct,202.8
Wales,Rainfall,2007,Jan,202.6
Scottland,Rainfall,1959,Dec,202.5
Wales,Rainfall,1932,Jan,202.4
Scottland,Rainfall,1923,Oct,202.4
Scottland,Rainfall,2009,Aug,202.3
Wales,Rainfall,1977,Nov,201.8
Scottland,Rainfall,1927,Jan,201.8
Wales,Rainfall,1938,Jan,201.7
Scottland,Rainfall,1992,Mar,201.3
Wales,Rainfall,1998,Jan,200.6
Wales,Rainfall,1976,Sept,200.5
Scottland,Rainfall,1982,Dec,200.3
Scottland,Rainfall,1967,Mar,200.2
Wales,Rainfall,1956,Aug,199.5
Wales,Rainfall,2002,Oct,199.5
Scottland,Rainfall,1957,Jan,199.5
Scottland,Rainfall,1919,Dec,199.1
Scottland,Rainfall,1930,Jan,198.7
Wales,Rainfall,2006,Nov,198.6
Wales,Rainfall,1989,Dec,198.5
Wales,Rainfall,1921,Jan,198.3
Wales,Rainfall,1960,Jan,198
Wales,Rainfall,1999,Sept,198
Wales,Rainfall,1993,Jan,197.6
Scottland,Rainfall,1976,Jan,197.6
Wales,Rainfall,1920,Jul,197.5
Scottland,Rainfall,1970,Oct,197.5
Scottland,Rainfall,1942,Dec,197
Scottland,Rainfall,2006,Oct,196.9
Wales,Rainfall,1946,Sept,196.6
Scottland,Rainfall,1914,Nov,195.9
Wales,Rainfall,1913,Mar,195.8
Scottland,Rainfall,1995,Feb,195.6
Wales,Rainfall,1924,Sept,195.5
Wales,Rainfall,1935,Nov,195.3
Wales,Rainfall,1951,Dec,195.3
Wales,Rainfall,1930,Dec,195
Scottland,Rainfall,1989,Jan,195
UK,Rainfall,2000,Oct,194.8
Wales,Rainfall,1942,Dec,194.8
Scottland,Rainfall,1998,Feb,194.8
Wales,Rainfall,1972,Dec,194.6
Scottland,Rainfall,1968,Oct,194.6
Wales,Rainfall,1994,Mar,194.3
Scottland,Rainfall,2004,Dec,194
Wales,Rainfall,1920,Apr,193.9
Scottland,Rainfall,1982,Sept,193.9
Scottland,Rainfall,1961,Oct,193.7
UK,Rainfall,1951,Nov,193.6
Scottland,Rainfall,1911,Nov,193.6
Scottland,Rainfall,1920,Jan,193.5
Wales,Rainfall,1946,Aug,193.4
Scottland,Rainfall,2000,Jan,193.1
Scottland,Rainfall,1974,Nov,193
UK,Rainfall,1967,Oct,192.5
Wales,Rainfall,2004,Jan,192.4
Wales,Rainfall,1910,Nov,192.3
Wales,Rainfall,1944,Oct,192.3
Scottland,Rainfall,1957,Dec,192.3
Scottland,Rainfall,1928,Oct,192.1
Scottland,Rainfall,1928,Nov,191.9
Wales,Rainfall,1936,Jul,191.8
Scottland,Rainfall,2000,Feb,191.5
Scottland,Rainfall,2013,Oct,191.5
Scottland,Rainfall,1962,Aug,191.4
Scottland,Rainfall,2011,May,191.4
Scottland,Rainfall,1947,Apr,191.1
Wales,Rainfall,1912,Dec,190.8
Scottland,Rainfall,1942,Oct,190.8
Wales,Rainfall,1910,Aug,190.5
UK,Rainfall,1940,Nov,190.4
Wales,Rainfall,1920,Mar,190.4
UK,Rainfall,1999,Dec,190.3
Scottland,Rainfall,2014,Aug,190.3
Scottland,Rainfall,1988,Jan,190
Wales,Rainfall,1911,Nov,189.9
Wales,Rainfall,1997,Nov,189.9
Scottland,Rainfall,1944,Nov,189.8
Scottland,Rainfall,1927,Sept,189.7
Scottland,Rainfall,2011,Sept,189.7
UK,Rainfall,1911,Jan,59.2
Wales,Rainfall,1920,Jan,189.6
Scottland,Rainfall,1985,Sept,189.6
Wales,Rainfall,1986,Jan,189.3
Scottland,Rainfall,2004,Aug,189.1
Scottland,Rainfall,1996,Nov,188.9
Scottland,Rainfall,1948,Aug,188.8
Wales,Rainfall,1933,Oct,188.7
Wales,Rainfall,1936,Dec,188.7
Wales,Rainfall,2006,Oct,188.7
Wales,Rainfall,1982,Dec,188.5
Wales,Rainfall,2008,Aug,188.5
UK,Rainfall,1911,Dec,188.4
Scottland,Rainfall,1948,Dec,188.2
UK,Rainfall,1929,Nov,188
UK,Rainfall,1912,Jan,111.7
Wales,Rainfall,1994,Jan,188
Scottland,Rainfall,1920,Feb,188
Scottland,Rainfall,1959,Nov,188
UK,Rainfall,1990,Feb,187.9
UK,Rainfall,2013,Dec,187.6
Wales,Rainfall,1946,Jan,187.6
Scottland,Rainfall,1999,Nov,187.6
Scottland,Rainfall,1935,Sept,187.5
Scottland,Rainfall,1930,Aug,187.3
Wales,Rainfall,2015,Jan,187
Scottland,Rainfall,1915,Dec,187
Wales,Rainfall,1980,Oct,186.9
Scottland,Rainfall,1979,Dec,186.6
Scottland,Rainfall,1913,Nov,186.5
Scottland,Rainfall,1985,Dec,186.5
Scottland,Rainfall,1931,Nov,186.4
Wales,Rainfall,1995,Feb,186.1
Scottland,Rainfall,1948,Jan,185.9
Scottland,Rainfall,1940,Jul,185.6
Wales,Rainfall,1913,Jan,185.4
Scottland,Rainfall,2002,Oct,185.4
Wales,Rainfall,1937,Jan,185.3
Wales,Rainfall,2005,Nov,185.2
Wales,Rainfall,1969,Nov,185.1
Scottland,Rainfall,1910,Aug,184.9
Scottland,Rainfall,1986,Jan,184.9
UK,Rainfall,1993,Dec,184.8
Scottland,Rainfall,2005,Oct,184.8
Wales,Rainfall,1922,Dec,184.6
Scottland,Rainfall,1980,Sept,184.4
Wales,Rainfall,1996,Oct,184.3
UK,Rainfall,1986,Dec,184.1
Wales,Rainfall,1950,Nov,184.1
Wales,Rainfall,1951,Aug,183.9
UK,Rainfall,1915,Dec,183.8
Wales,Rainfall,2007,Dec,183.7
Scottland,Rainfall,1926,Jan,183.7
UK,Rainfall,1998,Oct,183.5
Wales,Rainfall,1984,Oct,183.4
Scottland,Rainfall,1932,Dec,183.4
Wales,Rainfall,1936,Jan,183.3
Scottland,Rainfall,1995,Sept,183.3
Scottland,Rainfall,1923,Jan,183.2
Scottland,Rainfall,1923,Aug,183.2
Wales,Rainfall,1998,Jun,183.1
Scottland,Rainfall,2012,Jan,183
Wales,Rainfall,1960,Oct,182.9
Scottland,Rainfall,2000,Dec,182.9
Scottland,Rainfall,2011,Nov,182.5
Wales,Rainfall,1914,Mar,182.4
Wales,Rainfall,1989,Oct,182.4
Scottland,Rainfall,1990,Dec,182.3
UK,Rainfall,1918,Sept,182.2
UK,Rainfall,1954,Nov,182.2
Wales,Rainfall,1930,Nov,182
Scottland,Rainfall,1927,Oct,182
Scottland,Rainfall,1970,Nov,181.9
Wales,Rainfall,1967,Sept,181.8
Scottland,Rainfall,1930,Nov,181.8
Scottland,Rainfall,1978,Sept,181.7
Wales,Rainfall,1998,Mar,181.6
Wales,Rainfall,2017,Sept,181.5
Wales,Rainfall,1955,Dec,181.4
Wales,Rainfall,1962,Jan,181.4
Scottland,Rainfall,1988,Jul,181.4
Wales,Rainfall,1926,Jan,181.2
Wales,Rainfall,1916,Feb,180.8
Scottland,Rainfall,1929,Nov,180.5
UK,Rainfall,1913,Jan,123.4
Scottland,Rainfall,1979,Mar,180.2
UK,Rainfall,1950,Sept,180
Scottland,Rainfall,1946,Sept,180
Scottland,Rainfall,1949,Jan,180
Scottland,Rainfall,1989,Mar,180
UK,Rainfall,1914,Jan,78.8
Scottland,Rainfall,1921,Mar,179.6
Wales,Rainfall,2002,Jan,179.5
Scottland,Rainfall,1989,Oct,179.5
UK,Rainfall,2012,Dec,179.4
Scottland,Rainfall,1982,Oct,179.3
Wales,Rainfall,1967,May,179.2
England,Rainfall,1910,Sept,15.7
Scottland,Rainfall,1997,Dec,178.9
Wales,Rainfall,1927,Sept,178.7
Scottland,Rainfall,1946,Nov,178.7
Wales,Rainfall,1983,Sept,178.6
Scottland,Rainfall,1980,Oct,178.4
Wales,Rainfall,1935,Feb,178.3
Scottland,Rainfall,1926,Oct,178.3
Wales,Rainfall,2014,Oct,178.1
Scottland,Rainfall,1963,Nov,178
Wales,Rainfall,1925,Oct,177.9
Wales,Rainfall,2012,Nov,177.9
UK,Rainfall,1959,Dec,177.7
Scottland,Rainfall,1934,Jan,177.6
UK,Rainfall,1934,Dec,177.1
Scottland,Rainfall,1934,Dec,177.1
Scottland,Rainfall,1918,Sept,176.9
Scottland,Rainfall,1926,Nov,176.9
Wales,Rainfall,1913,Nov,176.7
UK,Rainfall,1915,Jan,118.7
Wales,Rainfall,1949,Nov,176.4
Scottland,Rainfall,2004,Sept,176.4
Wales,Rainfall,1922,Feb,176.1
Scottland,Rainfall,1918,Feb,176.1
Wales,Rainfall,1960,Dec,175.9
Scottland,Rainfall,1976,Oct,175.7
Scottland,Rainfall,2002,Nov,175.7
UK,Rainfall,2002,Feb,175.6
Scottland,Rainfall,1948,Oct,175.6
Scottland,Rainfall,1989,Aug,175.5
Scottland,Rainfall,1944,Jan,175.2
Scottland,Rainfall,1948,Sept,175.2
Scottland,Rainfall,2017,Oct,175.1
Wales,Rainfall,1924,Oct,175
Wales,Rainfall,1983,Dec,174.9
Scottland,Rainfall,1998,Nov,174.8
Scottland,Rainfall,1959,Oct,174.7
Wales,Rainfall,1945,Dec,174.6
England,Rainfall,1910,Oct,86.7
Scottland,Rainfall,1913,Mar,174.4
Scottland,Rainfall,2005,Nov,174.3
Wales,Rainfall,1979,Nov,174.2
Wales,Rainfall,2000,Feb,174.2
Wales,Rainfall,1965,Jan,173.8
Scottland,Rainfall,1998,Dec,173.8
UK,Rainfall,2006,Dec,173.7
Wales,Rainfall,1910,Feb,173.6
Scottland,Rainfall,1980,Nov,173.6
UK,Rainfall,1916,Oct,173.5
Wales,Rainfall,1940,Oct,173.5
Wales,Rainfall,1984,Sept,173.5
UK,Rainfall,1935,Oct,173.4
Wales,Rainfall,1988,Mar,173.4
Wales,Rainfall,1996,Nov,173.4
UK,Rainfall,1939,Nov,173.2
Wales,Rainfall,1972,Nov,173.2
Wales,Rainfall,1989,Mar,173.2
UK,Rainfall,2015,Nov,172.9
UK,Rainfall,2000,Nov,172.7
Wales,Rainfall,2006,Mar,172.7
Wales,Rainfall,2002,Dec,172.6
Wales,Rainfall,1988,Jul,172.5
Scottland,Rainfall,2015,Mar,172.5
UK,Rainfall,1938,Oct,172.2
Wales,Rainfall,1949,Dec,172.2
